13.819220, 6.480451, 20
13.946595, 6.368746, 20
14.071749, 6.257712, 20
14.194729, 6.148988, 20
14.315618, 6.044455, 20
14.434542, 5.946193, 20
14.551670, 5.856416, 20
14.667218, 5.777377, 20
14.781443, 5.711247, 20
14.894642, 5.659985, 20
15.007147, 5.625201, 20
15.119307, 5.608033, 20
15.231488, 5.609058, 20
15.344053, 5.628240, 20
15.457352, 5.664938, 20
15.571711, 5.717954, 20
15.687424, 5.785634, 20
15.804743, 5.865988, 20
15.923880, 5.956828, 20
16.044998, 6.055901, 20
16.168218, 6.161004, 20
16.293620, 6.270077, 20
16.421245, 6.381263, 20
16.551104, 6.492952, 20
16.683180, 6.603791, 20
16.817433, 6.712681, 20
16.953809, 6.818763, 20
17.092236, 6.921392, 20
17.232639, 7.020109, 20
17.374931, 7.114613, 20
17.519026, 7.204734, 20
17.664834, 7.290402, 20
17.812266, 7.371631, 20
17.961236, 7.448496, 20
18.111658, 7.521117, 20
18.263451, 7.589649, 20
18.416537, 7.654264, 20
18.570840, 7.715151, 20
18.726245, 7.770260, 20
18.906245, 9.000000, 20
19.086245, 9.000000, 20
19.266245, 9.000000, 20
19.446245, 9.000000, 20
19.626245, 9.000000, 20
19.806245, 9.000000, 20
19.986245, 9.000000, 20
20.166245, 9.000000, 20
20.346245, 9.000000, 20
20.526245, 9.000000, 20
20.706245, 9.000000, 20
20.886245, 9.000000, 20
21.066245, 9.000000, 20
21.246245, 9.000000, 20
21.426245, 9.000000, 20
21.606245, 9.000000, 20
21.786245, 9.000000, 20
21.966245, 9.000000, 20
22.146245, 9.000000, 20
22.326245, 9.000000, 20
22.506245, 9.000000, 20
22.686245, 9.000000, 20
22.866245, 9.000000, 20
23.046245, 9.000000, 20
23.226245, 9.000000, 20
23.406245, 9.000000, 20
23.586245, 9.000000, 20
23.766245, 9.000000, 20
23.946084, 8.991969, 20
24.125242, 8.957906, 20
24.302999, 8.887843, 20
24.478635, 8.781781, 20
24.651429, 8.639718, 20
24.820823, 8.469686, 20
24.986617, 8.289686, 20
25.148810, 8.109686, 20
25.307404, 7.929686, 20
25.462398, 7.749686, 20
25.613792, 7.569686, 20
25.761585, 7.389686, 20
25.905779, 7.209686, 20
26.046373, 7.029686, 20
26.183367, 6.849686, 20
26.316760, 6.669686, 20
26.446554, 6.489686, 20
26.572748, 6.309686, 20
26.695341, 6.129686, 20
26.814335, 5.949686, 20
26.929729, 5.769686, 20
27.041523, 5.589686, 20
27.149716, 5.409686, 20
27.254310, 5.229686, 20
27.355304, 5.049686, 20
27.452698, 4.869686, 20
27.546491, 4.689686, 20
27.636685, 4.509686, 20
27.723279, 4.329686, 20
27.806272, 4.149686, 20
27.885666, 3.969686, 20
27.961460, 3.789686, 20
28.033654, 3.609686, 20
28.102247, 3.429686, 20
28.167241, 3.249686, 20
28.228635, 3.069686, 20
28.286429, 2.889686, 20
28.340622, 2.709686, 20
28.391216, 2.529686, 20
28.438210, 2.349686, 20
28.481603, 2.169686, 20
28.521397, 1.989686, 20
28.557591, 1.809686, 20
28.590185, 1.629686, 20
28.619178, 1.449686, 20
28.644572, 1.269686, 20
28.666366, 1.089686, 20
28.684560, 0.909686, 20
28.699153, 0.729686, 20
28.710147, 0.549686, 20
28.717701, 0.377718, 20
28.722337, 0.231781, 20
28.724774, 0.121843, 20
28.725732, 0.047906, 20
28.725931, 0.009969, 20
28.725931, 0.000000, 20
